doc_id,พรรคการเมือง,คะแนน
constituency_20_4_page2,,
constituency_20_4_page2,,
constituency_20_4_page2,,
constituency_20_4_page2,,
constituency_20_4_page2,,
constituency_20_4_page2,,
constituency_20_4_page2,,
constituency_20_4_page2,,
constituency_20_4_page2,,
constituency_20_4_page2,,
constituency_20_4_page2,,
constituency_20_4_page2,,
constituency_20_4_page2,,
constituency_20_4_page2,,
constituency_20_4_page2,,
constituency_20_4_page2,,
constituency_20_4_page2,,
constituency_20_4_page2,,
constituency_20_4_page2,,
constituency_20_4_page2,,
constituency_20_4_page2,,
constituency_20_4_page2,,
constituency_20_4_page2,,
constituency_20_4_page2,,
constituency_20_4_page2,,
constituency_20_4_page2,,
constituency_20_4_page2,,
constituency_20_4_page2,,
constituency_20_4_page2,,
constituency_20_4_page2,,
constituency_20_4_page2,,
constituency_20_4_page2,,
constituency_20_4_page2,,
constituency_20_4_page2,,
constituency_20_4_page2,,
constituency_20_4_page2,,
constituency_20_5,ภูมิใจไทย,"๕๒,๗๖๗ (ห้าหมื่นสองพันเจ็ดร้อยหกสิบเจ็ด)"
constituency_20_5,ประชาชน,"๒๔,๗๙๙ (สองหมื่นสี่พันเจ็ดร้อยเก้าสิบเก้า)"
constituency_20_5,เพื่อไทย,"๗,๗๒๙ (เจ็ดพันเจ็ดร้อยยี่สิบเก้า)"
constituency_20_5,ประชาธิปัตย์,"๓,๗๖๖ (สามพันเจ็ดร้อยหกสิบหก)"
constituency_20_5,เศรษฐกิจ,"๒,๘๔๖ (สองพันแปดร้อยสี่สิบหก)"
constituency_20_5,รวมไทยสร้างชาติ,๙๑๗ (เก้าร้อยสิบเจ็ด)
constituency_20_5_page2,พลังประชารัฐ,๘๕๕ (แปดร้อยห้าสิบห้า)
constituency_20_5_page2,แรงงานสร้างชาติ,๘๐๓ (แปดร้อยสาม)
constituency_20_5_page2,ปวงชนไทย,๖๖๐ (หกร้อยหกสิบ)
constituency_20_5_page2,ไทยภักดี,๓๗๒ (สามร้อยเจ็ดสิบสอง)
constituency_20_6,ประชาชน,"๔๑,๒๔๘ (สี่หมื่นหนึ่งพันสองร้อยสี่สิบแปด)"
constituency_20_6,ภูมิใจไทย,"๓๔,๘๖๐ (สามหมื่นสี่พันแปดร้อยหกสิบ)"
constituency_20_6,เพื่อไทย,"๓,๘๗๗ (สามพันแปดร้อยเจ็ดสิบเจ็ด)"
constituency_20_6,ประชาธิปัตย์,"๓,๒๔๑ (สามพันสองร้อยสี่สิบเอ็ด)"
constituency_20_6,พรรคไทยภักดี,"๑,๖๔๗ (หนึ่งพันหกร้อยสี่สิบเจ็ด)"
constituency_20_6,เศรษฐกิจ,"๑,๕๓๐ (หนึ่งพันห้าร้อยสามสิบ)"
constituency_20_6_page2,กล้าธรรม,๙๑๐ (เก้าร้อยสิบ)
constituency_20_6_page2,แรงงานสร้างชาติ,๖๘๔ (หกร้อยแปดสิบสี่)
constituency_20_6_page2,พลังประชารัฐ,๖๗๔ (หกร้อยเจ็ดสิบสี่)
constituency_20_6_page2,สังคมประชาธิปไตยไทย,๓๒๑ (สามร้อยยี่สิบเอ็ด)
constituency_20_6_page2,ปวงชนไทย,๒๖๘ (สองร้อยหกสิบแปด)
constituency_20_6_page2,คลองไทย,๑๖๓ (หนึ่งร้อยหกสิบสาม)
constituency_20_7,ประชาชน,"๓๙,๙๘๖ (สามหมื่นเก้าพันเก้าร้อยแปดสิบหก)"
constituency_20_7,ภูมิใจไทย,"๓๑,๙๘๖ (สามหมื่นหนึ่งพันเก้าร้อยแปดสิบหก)"
constituency_20_7,เพื่อไทย,"๓,๐๐๓ (สามพันสาม)"
constituency_20_7,ประชาธิปัตย์,"๒,๕๘๔ (สองพันห้าร้อยแปดสิบสี่)"
constituency_20_7,เศรษฐกิจ,"๒,๑๐๐ (สองพันหนึ่งร้อย)"
constituency_20_7,รวมไทยสร้างชาติ,"๑,๔๑๒ (หนึ่งพันสี่ร้อยสิบสอง)"
constituency_20_7,ปวงชนไทย,๔๙๔ (สี่ร้อยเก้าสิบสี่)
constituency_20_7_page2,ไทยภักดี,๔๕๑ (สี่ร้อยห้าสิบเอ็ด)
constituency_20_7_page2,สังคมประชาธิปไตยไทย,๓๘๖ (สามร้อยแปดสิบหก)
constituency_20_7_page2,พลังประชารัฐ,๓๕๒ (สามร้อยห้าสิบสอง)
constituency_20_8,ภูมิใจไทย,"๓๗,๖๒๓ (สามหมื่นเจ็ดพันหกร้อยยี่สิบสาม)"
constituency_20_8,ประชาชน,"๓๔,๗๐๒ (สามหมื่นสี่พันเจ็ดร้อยสอง)"
constituency_20_8,เพื่อไทย,"๔,๔๗๑ (สี่พันสี่ร้อยเจ็ดสิบเอ็ด)"
constituency_20_8,ประชาธิปัตย์,"๓,๔๓๐ (สามพันสี่ร้อยสามสิบ)"
constituency_20_8,เศรษฐกิจ,"๒,๐๔๖ (สองพันสี่สิบหก)"
constituency_20_8,เสรีรวมไทย,"๑,๑๘๑ (หนึ่งพันหนึ่งร้อยแปดสิบเอ็ด)"
constituency_20_8,พลังประชารัฐ,"๑,๐๘๖ (หนึ่งพันแปดสิบหก)"
constituency_20_8_page2,ปวงชนไทย,"๑,๐๔๓ (หนึ่งพันสี่สิบสาม)"
constituency_20_8_page2,ไทยสร้างไทย,๗๒๒ (เจ็ดร้อยยี่สิบสอง)
constituency_20_8_page2,ไทยภักดี,๖๙๐ (หกร้อยเก้าสิบ)
constituency_20_9,ประชาชน,"๒๗,๖๐๒ (สองหมื่นเจ็ดพันหกร้อยสอง)"
constituency_20_9,ภูมิใจไทย,"๒๓,๖๙๘ (สองหมื่นสามพันหกร้อยเก้าสิบแปด)"
constituency_20_9,เพื่อไทย,"๕,๖๐๐ (ห้าพันหกร้อย)"
constituency_20_9,ประชาธิปัตย์,"๒,๖๖๕ (สองพันหกร้อยหกสิบห้า)"
constituency_20_9,รวมไทยสร้างชาติ,"๑,๑๕๗ (หนึ่งพันหนึ่งร้อยห้าสิบเจ็ด)"
constituency_20_9,ไทยภักดี,๙๔๐ (เก้าร้อยสี่สิบ)
constituency_20_9_page2,พลังประชารัฐ,๔๐๗ (สี่ร้อยเจ็ด)
constituency_20_9_page2,ปวงชนไทย,๓๔๐ (สามร้อยสี่สิบ)
constituency_21_1,,
constituency_21_1_page2,ประชาชน,"๓๖,๙๓๔ (สามหมื่นหกพันเก้าร้อยสามสิบสี่)"
constituency_21_1_page2,ภูมิใจไทย,"๒๗,๒๗๗ (สองหมื่นเจ็ดพันสองร้อยเจ็ดสิบเจ็ด)"
constituency_21_1_page2,ประชาธิปัตย์,"๑๕,๓๕๗ (หนึ่งหมื่นห้าพันสามร้อยห้าสิบเจ็ด)"
constituency_21_1_page2,เพื่อไทย,"๒,๙๑๗ (สองพันเก้าร้อยสิบเจ็ด)"
constituency_21_1_page2,รวมไทยสร้างชาติ,"๑,๐๙๓ (หนึ่งพันเก้าสิบสาม)"
constituency_21_1_page2,พลังประชารัฐ,๖๖๔ (หกร้อยหกสิบสี่)
constituency_21_1_page2,ไทยสร้างไทย,๔๒๘ (สี่ร้อยยี่สิบแปด)
constituency_21_1_page2,ไทยก้าวใหม่,๔๒๑ (สี่ร้อยยี่สิบเอ็ด)
constituency_21_2,ประชาชน,"๓๓,๖๘๗ (สามหมื่นสามพันหกร้อยแปดสิบเจ็ด)"
constituency_21_2,ประชาธิปัตย์,"๒๖,๘๗๘ (สองหมื่นหกพันแปดร้อยเจ็ดสิบแปด)"
constituency_21_2,เพื่อไทย,"๔,๒๖๘ (สี่พันสองร้อยหกสิบแปด)"
constituency_21_2,ไทยสร้างไทย,"๑,๙๘๑ (หนึ่งพันเก้าร้อยแปดสิบเอ็ด)"
constituency_21_2,ไทยก้าวใหม่,"๑,๗๓๗ (หนึ่งพันเจ็ดร้อยสามสิบเจ็ด)"
constituency_21_2_page2,,
constituency_21_3,,
constituency_21_3_page2,ประชาธิปัตย์,"๒๖,๘๗๓ (สองหมื่นหกพันแปดร้อยเจ็ดสิบสาม)"
constituency_21_3_page2,ประชาชน,"๒๔,๘๐๑ (สองหมื่นสี่พันแปดร้อยหนึ่ง)"
constituency_21_3_page2,รวมไทยสร้างชาติ,"๑๕,๕๗๒ (หนึ่งหมื่นห้าพันห้าร้อยเจ็ดสิบสอง)"
constituency_21_3_page2,เพื่อไทย,"๕,๕๘๐ (ห้าพันห้าร้อยแปดสิบ)"
constituency_21_3_page2,ภูมิใจไทย,"๒,๔๕๔ (สองพันสี่ร้อยห้าสิบสี่)"
constituency_21_3_page2,ไทยสร้างไทย,๗๘๘ (เจ็ดร้อยแปดสิบแปด)
constituency_21_3_page2,ไทยก้าวใหม่,๓๙๕ (สามร้อยเก้าสิบห้า)
constituency_21_4,,
constituency_21_4_page2,ภูมิใจไทย,"๔๖,๑๓๔ (สี่หมื่นหกพันหนึ่งร้อยสามสิบสี่)"
constituency_21_4_page2,ประชาชน,"๓๒,๔๙๖ (สามหมื่นสองพันสี่ร้อยเก้าสิบหก)"
constituency_21_4_page2,ประชาธิปัตย์,"๓,๗๔๔ (สามพันเจ็ดร้อยสี่สิบสี่)"
constituency_21_4_page2,เพื่อไทย,"๓,๔๓๓ (สามพันสี่ร้อยสามสิบสาม)"
constituency_21_4_page2,รวมไทยสร้างชาติ,"๑,๐๓๖ (หนึ่งพันสามสิบหก)"
constituency_21_4_page2,ไทยก้าวใหม่,๓๖๖ (สามร้อยหกสิบหก)
constituency_21_4_page2,กล้าธรรม,๓๑๗ (สามร้อยสิบเจ็ด)
constituency_21_5,,
constituency_21_5_page2,ประชาชน,"๓๗,๕๖๙ (สามหมื่นเจ็ดพันห้าร้อยหกสิบเก้า)"
constituency_21_5_page2,ภูมิใจไทย,"๒๙,๔๖๙ (สองหมื่นเก้าพันสี่ร้อยหกสิบเก้า)"
constituency_21_5_page2,ประชาธิปัตย์,"๖,๒๔๔ (หกพันสองร้อยสี่สิบสี่)"
constituency_21_5_page2,เพื่อไทย,"๕,๑๒๐ (ห้าพันหนึ่งร้อยยี่สิบ)"
constituency_21_5_page2,รวมไทยสร้างชาติ,"๑,๖๗๒ (หนึ่งพันหกร้อยเจ็ดสิบสอง)"
constituency_21_5_page2,ไทยสร้างไทย,"๑,๒๑๕ (หนึ่งพันสองร้อยสิบห้า)"
constituency_22_1,ภูมิใจไทย,"32,984 (สามหมื่นสองพันเก้าร้อยแปดสิบสี่)"
constituency_22_1,ประชาชน,"29,390 (สองหมื่นเก้าพันสามร้อยเก้าสิบ)"
constituency_22_1,เพื่อไทย,"23,506 (สองหมื่นสามพันห้าร้อยหก)"
constituency_22_1,ประชาธิปัตย์,"6,271 (หกพันสองร้อยเจ็ดสิบเอ็ด)"
constituency_22_1_page2,เศรษฐกิจ,"3,460 (สามพันสี่ร้อยหกสิบ)"
constituency_22_1_page2,รวมไทยสร้างชาติ,"2,115 (สองพันหนึ่งร้อยสิบห้า)"
constituency_22_1_page2,กล้าธรรม,"1,736 (หนึ่งพันเจ็ดร้อยสามสิบหก)"
constituency_22_1_page2,ไทยก้าวใหม่,"1,133 (หนึ่งพันหนึ่งร้อยสามสิบสาม)"
constituency_22_1_page2,ปวงชนไทย,271 (สองร้อยเจ็ดสิบเอ็ด)
constituency_22_2,,
constituency_22_2_page2,พรรคภูมิใจไทย,"๓๙,๙๗๙ (สามหมื่นเก้าพันเก้าร้อยเจ็ดสิบเก้า)"
constituency_22_2_page2,พรรคประชาชน,"๒๙,๔๖๖ (สองหมื่นเก้าพันสี่ร้อยหกสิบหก)"
constituency_22_2_page2,พรรคเพื่อไทย,"๙,๙๔๐ (เก้าพันเก้าร้อยสี่สิบ)"
constituency_22_2_page2,พรรคประชาธิปัตย์,"๖,๗๐๘ (หกพันเจ็ดร้อยแปด)"
constituency_22_2_page2,พรรคเศรษฐกิจ,"๔,๖๗๒ (สี่พันหกร้อยเจ็ดสิบสอง)"
constituency_22_2_page2,พรรคกล้าธรรม,"๑,๐๔๒ (หนึ่งพันสี่สิบสอง)"
constituency_22_3,ภูมิใจไทย,"๓๑,๗๙๘ (สามหมื่นหนึ่งพันเจ็ดร้อยเก้าสิบแปด)"
constituency_22_3,พลังประชารัฐ,"๒๖,๖๖๔ (สองหมื่นหกพันหกร้อยหกสิบสี่)"
